user_pseudo_id,totalEventCount,engTime_sec,app_exception,app_clear_data,ad_close_event,album_art_change_event,bottom_mini_playing_bar_event,bottom_option_click_event,current_search_tab_event,edit_tags_page_events,equalizer_event,feature_popup_events,firebase_campaign,first_open,first_open_custom_date_event,floating_player_event,font_change_event,genres_page_event,ham_burger_click_event,inside_page_events,interstitial_ad_events,landing_page_events,language_dialog_events,list_item_clicked_event,lyrics_open_event,lyrics_page_events,mini_youtube_event,notification_events,number_of_items_event,os_update,permission_event,personalization_assignment,playing_window_event,playlist_event,playstore_rating_redirect_event,profile_page_events,remove_ads_purchase_event,ringtone_cutter_event,screen_view,settings_page_events,session_start,share,sort_by_events,theme_event,top_tab_event,user_engagement,video_notification_event,voice_assistant_event,wellness_event,widget_events,youtube_event,frequency,churn
360db2d0342ea9de66612b71abe3af77,91,363.247,0,0,0,0,3.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0,0,0,6,1.857142857,0,0,0.142857143,11.57142857,0,0,0,3.285714286,0,38.85714286,0,4.714285714,0,0,0,0,20,0,0,0,0,0,7,0
d331dff18a47af2aa69d00f711c1e31f,8,11.2854,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.6,0,0,0,0,0.8,0,3.2,0,0.8,0,0,0,0,0.8,0,0,0,0,0,5,0
f7546378affb5894ab1c550af61f4718,94.28571429,163.9884286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,5.857142857,0,0,0,17.57142857,0.714285714,0,0,6.571428571,6,0,0,0,4.285714286,0,33.42857143,0,3.285714286,0,0,0,0,16,0,0,0,0,0,7,0
a0105dbd53ec775fa43ac9787647d4b0,5,6.639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
a5393daa8ebfcefa22cb3ee7dcd91ef1,111,278.0296667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,0,0,1.666666667,0,0,0,4,1.166666667,0,0,2.333333333,55.83333333,0,0,0,2.166666667,0,14.66666667,0,1.166666667,0,0,0,0,22.16666667,0,0,0,0,0,6,0
f9681980e988a0b254dd0b8cd7502c64,48.57142857,354.6518571,0,0,0.285714286,0,1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,11.14285714,0,0,2.285714286,0,0,0,0,1.428571429,0,0,2.142857143,3.428571429,0.142857143,0,0,2.571428571,0,10.42857143,0,1.857142857,0,0,0,0,11.42857143,0,0,0,0,0,7,0
770a334c503e4298668264ace2b36ea1,115.5,653.9171667,0,0,0,1,0.166666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66666667,0,0,0.666666667,5.166666667,0.666666667,0,0,4.333333333,9.166666667,0,0,0,2.666666667,0.166666667,58.16666667,0,2.5,0,0,0,0,11.5,0.666666667,0,0,0,3,6,0
3ccdcc24e19d2cb94079ef36f775b47a,21,69.076,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,1,0,7,0,1,0,0,0,0,2,0,0,0,0,0,1,0
18dc6942eb8465cccfa4ce600113f76a,36,617.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,10,0,2,0,0,0,0,12,0,0,0,0,0,1,0
dde093078c9d2e51a3e21f140983d627,16.33333333,22.529,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0.666666667,0,0,0,3.333333333,0,0,0,2,0,0,0,0,0.666666667,0,4.333333333,0,1,0,0,0,0,2.333333333,0,0,0,0,0,3,0
56210109fa0a83d994218cf38f508368,32,410.0453333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1.333333333,2,0,0,0,1.666666667,0,0,0,1,0,10.66666667,0,2.333333333,0,0,0,0,4,0,0,0,0,0,3,0
f87afa65aca3787f0e7e97c5d962e580,66.42857143,383.7232857,0,0,0,0.285714286,0,0.285714286,0.142857143,0,0,0,0,0,0,0,0,0,0,3.714285714,0,0.142857143,0,3.142857143,0,0,0,7.285714286,4.285714286,0,0.142857143,9,0.285714286,0,0,0,3,0,24.14285714,0,3.428571429,0,0,0,0,7.142857143,0,0,0,0,0,7,0
66627455f8c3f1ea58282997960fbf01,9.5,9.7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1.5,0,0,0,0,0,2,0
aef3bdd1de9e82c60194e84fbda24b0c,2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
4403f4139fb529674755e7b0a9eb4bb1,157.5714286,476.1271429,0,0,0,0,0,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,3,0.571428571,0,18.42857143,0,0,0,14.85714286,7.142857143,0,0,2.714285714,2,0.285714286,0,0,5.428571429,0,74.85714286,0,4.714285714,0,0,0,0,21.71428571,0,0,0,0,0,7,0
610252f7928671b09e0bc1f704dfd5ec,77.83333333,808.0528333,0,0,0.333333333,0,4,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,5.333333333,0.166666667,0,0.666666667,0,0,0,23.16666667,2.5,0,0,0,9,0,0,0,3,0,18.66666667,0,3.666666667,0,0,0,0,7.166666667,0,0,0,0,0,6,0
fe127ff5e02559422e8edaf4b2c4a795,655,1929.106143,0,0,0,0,0,1.285714286,0,0,0,0,0,0,0,0,0,0,8.571428571,0,18.28571429,4.428571429,0,52.42857143,24,2.285714286,0,71.28571429,21.71428571,0,0,17.42857143,22,0,0,0,25.71428571,1.714285714,322,0,16.57142857,0,0,0,0,45.28571429,0,0,0,0,0,7,0
4dc203ad52e340538c7621757bc19973,147.1428571,1735.452571,0,0,0,0,13.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42857143,0,0,0,12,29.85714286,0,0,0,7.571428571,0,40.28571429,0,8.285714286,0,0,0,0,16.57142857,0,0,0,0,0,7,0
6dd2a32f774682e50cd0b23d48bc6a50,42,986.237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,3,1,0,2,1,0,0,0,1,0,16,0,1,0,0,0,0,2,0,0,0,0,6,1,0
324828f34b8d5bf7c1535fb9f059edb7,121.3333333,1347.259833,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0.5,0,13.16666667,0,0,0,10.83333333,2.833333333,0,0,1.5,0.833333333,0,0,0,5.5,0,69.16666667,0,2.166666667,0,0,0.166666667,0,12,0,0,0,0,0,6,0
8180c3e84b62ce174e73701a6704ccf0,114.75,252.5835,0,0,0,0,1,0,3.5,0,0,0,0,0,0,0,0,0,0,2.75,0,0.5,0,9.5,0,0,0,3.25,4.75,0,0,3.5,16.25,0.5,0,0,1.75,0,47.25,0,2.25,0,0,0,0,18,0,0,0,0,0,4,0
78d53da64b4c2e9c17e659ac85918515,56,84.8685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,6,1,0,0,0,2.5,0,19,0,2.5,0,0,0,0,5,0,0,0,0,0,2,0
af5738667a8e8e12faf37dfd5c340036,92,607.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,1,0,0,5,40,0,0,0,2,0,12,0,2,0,0,0,0,17,0,0,0,0,0,1,0
232a86b433b64503bfde0132600d4eaa,24.85714286,44.48742857,0,0,0,0,1.428571429,0.714285714,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.857142857,0,0,0,1.857142857,0.428571429,0,0,1.714285714,0.142857143,0,0,0,1.428571429,0,9.142857143,0,2.285714286,0,0,0,0,4.714285714,0,0,0,0,0,7,0
6e643cdcbf1c246d6b86a4794db945b1,22.2,318.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,1.2,0,0,0.6,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0.2,0,4.6,0,1.2,0,0,0,0,2.8,0,0,0,0,0,5,0
9904d699b62737d9eb1aa464e2339535,12.16666667,316.0521667,0,0,0,0,0.333333333,0.166666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.5,0,0,0,0.5,0.333333333,0,0,1,0.166666667,0,0,0,0.5,0,5.333333333,0,1.166666667,0,0,0,0,1.5,0,0,0,0,0,6,0
6a0f4257ba7697af6aa31cb2cc7ff768,20,160.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8e4d0887c53a04d4b98ecab840c32c6f,22.28571429,67.27885714,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857142857,0,0,0,2.571428571,0,0,0,0.428571429,0,0,0,0,1.285714286,0,10.28571429,0,2.142857143,0,0,0,0,3,0,0,0,0,0,7,0
e15be75004ad939694d46eb5e6b272bf,29,60.897,0,0,0.333333333,0,0.333333333,1,1.333333333,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.666666667,0,0.666666667,0,0,0,0.666666667,0.333333333,0,0,4,1.333333333,0,0,0,1.333333333,0,11.33333333,0,1.333333333,0,0,0,0,3,0,0,0,0,0,3,0
f3600e7f86857980c2571f8f34235b52,20.6,64.1224,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,5.4,1,0,0,1.2,0,0,0,0,1,0,6.4,0,1.8,0,0,0,0,1.8,0,0,0,0,0,5,0
856b8d061ff8f760420c724991e15ccf,82.5,380.42575,0,0,0.75,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,6.25,0,0,0,10,2.25,0,0,4,1,0,0,0,2.75,0,30.25,0,4.75,0,0,0,0,13.5,0,0,0,0,0,4,0
ce7236e1eba21c1424d520704e62569d,65.33333333,253.2053333,0,0,0,0,1.666666667,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0.333333333,1,0,0,4.333333333,22,0,0,0,2.333333333,0,15.66666667,0,1.333333333,0,0,0,0,15.33333333,0,0,0,0,0,3,0
4bca3f7c5dad0a161f604b89faa87750,111.5,239.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,7.666666667,2,0,0,5.5,3.166666667,0,0,0,6.333333333,0,43.83333333,0,15.66666667,0,0,0,0,20.66666667,0,0,0,0,0,6,0
c2909427cd1bbe70a1b1ea11748731b1,13,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0
aaa1013aacda3e04cdc70c945be196d4,76.83333333,367.9926667,0,0,1.166666667,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,2.333333333,0,1,0,4.333333333,0,0,0,13,7.333333333,0,0,0,0.166666667,1.5,0,0,2.333333333,0,31.66666667,0,2.666666667,0,0,0,0,8.5,0,0,0,0,0,6,0
36e4b7810ae7fbb2bcf4b9ab07aeeab2,42,77.99933333,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.166666667,0,0,0,3.333333333,6.666666667,0,0,0,1.666666667,0,8,0,2,0,0,0,0,8.666666667,0,0,0,0,0,6,0
26618fc3d1c167bca49f61d2d734d0dd,68.4,282.8596,0,0,0,0,1.4,0,0,0,1.6,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0,1,0,0,0,5.8,3.6,0,0.2,6,19.8,0,0,0,2.2,0.6,14.4,0,2.4,0,0,0,0,8.6,0,0,0,0,0,5,0
15555de731e8220f08897355970962f3,24.66666667,247.9746667,0,0,0.666666667,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.333333333,0,0.333333333,0,0,0,0.333333333,1,0,0,2.333333333,0,0,0,0,1.666666667,0,5.666666667,0,3,0,0,0,0,3.666666667,0,0,0,0,0,3,0
88a06c98e593ecf882bde1bed2a79313,4,1.929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70cc0f1af1cb3d6f8f2b957416e8250f,22,151.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,7,0,1,0,0,0,0,4,0,0,0,0,0,1,0
f5f3c34492ac9f932df8aab9f77422d0,96.66666667,831.0046667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.666666667,0,0,0,6.333333333,1.333333333,0,0,7.666666667,31,0,0,0,2.666666667,0,21.33333333,0,2.666666667,0,0,0,0,14,0,0,0,0,0,3,0
9d4afbfa9c53d0522d107626e73a519a,384,1390.0716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,6,6.8,0,0,0,159.6,0,0,0,14.2,0,84.8,0,32.2,0,0,0,0,72,0,0,0,0,0,5,0
6f3f26b95a305e3053c948af312cfd02,30.4,106.2524,0,0,0,0,0.4,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,1,0,0,0,4,1.2,0,0,2.8,1.2,0,0,0,1.6,0,10.4,0,1.8,0,0,0,0,4,0,0,0,0,0.4,5,0
